Time;cogumelo;Anotação
16:16:13.004 ;-26809;0
16:16:15.753 ;-26299;0
16:16:18.520 ;-27088;0
16:16:21.254 ;-27194;0
16:16:23.994 ;-27806;0
16:16:26.757 ;-25795;0
16:16:29.484 ;-27230;0
16:16:32.235 ;-27775;0
16:16:34.984 ;-30026;0
16:16:37.748 ;-28036;0
16:16:40.486 ;-28202;0
16:16:43.237 ;-28741;0
16:16:45.996 ;-27324;0
16:16:48.737 ;-27058;0
16:16:51.487 ;-27236;0
16:16:54.209 ;-25514;0
16:16:56.963 ;-25076;0
16:16:59.713 ;-24416;0
16:17:02.461 ;-22382;0
16:17:05.227 ;-24279;0
16:17:07.974 ;-24100;0
16:17:10.690 ;-21197;0
16:17:13.450 ;-21891;0
16:17:16.191 ;-23410;0
16:17:18.950 ;-21106;0
16:17:21.688 ;-21343;0
16:17:24.423 ;-18564;0
16:17:27.201 ;-20574;0
16:17:29.937 ;-15616;0
16:17:32.696 ;-21783;0
16:17:35.425 ;-16718;0
16:17:38.167 ;-16228;0
16:17:40.926 ;-17779;0
16:17:43.683 ;-13531;0
16:17:46.404 ;-10677;0
16:17:49.151 ;-20499;0
16:17:51.927 ;-25283;0
16:17:54.643 ;-22380;0
16:17:57.389 ;-17095;0
16:18:00.163 ;-5194;0
16:18:02.881 ;-16711;0
16:18:05.658 ;-18921;0
16:18:08.386 ;-15162;0
16:18:11.155 ;-6325;0
16:18:13.893 ;-10191;0
16:18:16.630 ;-11333;0
16:18:19.372 ;-15497;0
16:18:22.139 ;-21163;0
16:18:24.865 ;-21775;0
16:18:27.605 ;-22284;0
16:18:30.369 ;-20994;0
16:18:33.124 ;-22703;0
16:18:35.860 ;-24886;0
16:18:38.601 ;-24612;0
16:18:41.344 ;-24956;0
16:18:44.104 ;-25926;0
16:18:46.859 ;-25869;0
16:18:49.610 ;-25952;0
16:18:52.348 ;-25248;0
16:18:55.103 ;-23963;0
16:18:57.838 ;-23056;0
16:19:00.568 ;-23262;0
16:19:03.344 ;-22848;0
16:19:06.086 ;-22282;0
16:19:08.815 ;-21381;0
16:19:11.581 ;-21711;0
16:19:14.306 ;-21612;0
16:19:17.049 ;-22626;0
16:19:19.804 ;-22653;0
16:19:22.569 ;-20614;0
16:19:25.323 ;-22813;0
16:19:28.071 ;-21328;0
16:19:30.803 ;-19883;0
16:19:33.561 ;-24396;0
16:19:36.278 ;-23366;0
16:19:39.048 ;-24721;0
16:19:41.797 ;-23130;0
16:19:44.539 ;-21794;0
16:19:47.267 ;-23221;0
16:19:50.035 ;-24736;0
16:19:52.789 ;-24235;0
16:19:55.512 ;-22856;0
16:19:58.289 ;-22261;0
16:20:01.037 ;-20757;0
16:20:03.748 ;-22002;0
16:20:06.504 ;-21016;0
16:20:09.246 ;-20917;0
16:20:11.998 ;-21301;0
16:20:14.730 ;-22446;0
16:20:17.513 ;-23031;0
16:20:20.226 ;-22994;0
16:20:22.987 ;-21742;0
16:20:25.734 ;-21811;0
16:20:28.478 ;-19526;0
16:20:31.230 ;-21815;0
16:20:33.977 ;-24754;0
16:20:36.742 ;-23640;0
16:20:39.477 ;-26090;0
16:20:42.216 ;-25435;0
16:20:44.979 ;-23639;0
16:20:47.704 ;-24034;0
16:20:50.452 ;-24755;0
16:20:53.212 ;-22914;0
16:20:55.957 ;-23035;0
16:20:58.713 ;-25090;0
16:21:01.464 ;-23789;0
16:21:04.192 ;-23299;0
16:21:06.962 ;-23232;0
16:21:09.700 ;-22416;0
16:21:12.432 ;-23375;0
16:21:15.193 ;-25509;0
16:21:17.928 ;-24871;0
16:21:20.697 ;-23664;0
16:21:23.443 ;-25144;0
16:21:26.170 ;-24903;0
16:21:28.914 ;-25665;0
16:21:31.645 ;-24979;0
16:21:34.397 ;-28377;0
16:21:37.142 ;-26679;0
16:21:39.892 ;-28792;0
16:21:42.652 ;-23367;0
16:21:45.392 ;-21156;0
16:21:48.151 ;-22454;0
16:21:50.894 ;-21349;0
16:21:53.634 ;-26436;0
16:21:56.403 ;-21517;0
16:21:59.120 ;-24941;0
16:22:01.889 ;-25238;0
16:22:04.622 ;-22446;0
16:22:07.367 ;-17965;0
16:22:10.139 ;-19464;0
16:22:12.852 ;-24090;0
16:22:15.624 ;-25502;0
16:22:18.346 ;-21129;0
16:22:21.112 ;-25213;0
16:22:23.839 ;-26323;0
16:22:26.602 ;-25159;0
16:22:29.331 ;-16144;0
16:22:32.078 ;-23206;0
16:22:34.845 ;-26337;0
16:22:37.596 ;-26081;0
16:22:40.319 ;-24206;0
16:22:43.085 ;-22718;0
16:22:45.838 ;-19833;0
16:22:48.563 ;-18451;0
16:22:51.315 ;-20580;0
16:22:54.085 ;-22766;0
16:22:56.801 ;-25204;0
16:22:59.548 ;-25017;0
16:23:02.310 ;-24330;0
16:23:05.048 ;-23327;0
16:23:07.795 ;-24109;0
16:23:10.564 ;-23153;0
16:23:13.296 ;-24082;0
16:23:16.047 ;-26294;0
16:23:18.774 ;-24412;0
16:23:21.519 ;-24207;0
16:23:24.274 ;-26254;0
16:23:27.014 ;-25087;0
16:23:29.781 ;-25787;0
16:23:32.507 ;-24719;0
16:23:35.269 ;-25791;0
16:23:38.008 ;-27626;0
16:23:40.769 ;-27969;0
16:23:43.519 ;-27827;0
16:23:46.280 ;-25804;0
16:23:48.988 ;-26108;0
16:23:51.746 ;-27104;0
16:23:54.480 ;-25102;0
16:23:57.254 ;-27256;0
16:24:00.004 ;-26706;0
16:24:02.732 ;-26352;0
16:24:05.486 ;-26570;0
16:24:08.226 ;-26810;0
16:24:10.988 ;-26679;0
16:24:13.713 ;-22782;0
16:24:16.464 ;-24998;0
16:24:19.241 ;-21667;0
16:24:21.955 ;-23035;0
16:24:24.699 ;-24267;0
16:24:27.455 ;-21414;0
16:24:30.203 ;-20358;0
16:24:32.959 ;-18538;0
16:24:35.705 ;-24121;0
16:24:38.425 ;-25315;0
16:24:41.175 ;-24458;0
16:24:43.927 ;-27013;0
16:24:46.704 ;-26507;0
16:24:49.439 ;-26730;0
16:24:52.168 ;-25831;0
16:24:54.920 ;-23554;0
16:24:57.664 ;-24548;0
16:25:00.414 ;-25357;0
16:25:03.171 ;-26008;0
16:25:05.894 ;-24257;0
16:25:08.648 ;-22399;0
16:25:11.388 ;-22131;0
16:25:14.146 ;-25439;0
16:25:16.893 ;-22843;0
16:25:19.653 ;-24308;0
16:25:22.380 ;-22518;0
16:25:25.124 ;-26180;0
16:25:27.889 ;-25318;0
16:25:30.630 ;-21934;0
16:25:33.367 ;-28557;0
16:25:36.120 ;-27269;0
16:25:38.875 ;-27046;0
16:25:41.638 ;-26394;0
16:25:44.364 ;-27638;0
16:25:47.126 ;-27461;0
16:25:49.864 ;-26243;0
16:25:52.589 ;-26569;0
16:25:55.367 ;-22069;0
16:25:58.101 ;-23305;0
16:26:00.858 ;-27671;0
16:26:03.589 ;-26566;0
16:26:06.339 ;-25862;0
16:26:09.089 ;-26188;0
16:26:11.836 ;-24679;0
16:26:14.577 ;-24332;0
16:26:17.318 ;-25118;0
16:26:20.068 ;-25964;0
16:26:22.828 ;-24353;0
16:26:25.585 ;-25325;0
16:26:28.313 ;-23437;0
16:26:31.054 ;-27428;0
16:26:33.803 ;-29904;0
16:26:36.558 ;-25513;0
16:26:39.310 ;-24819;0
16:26:42.065 ;-24682;0
16:26:44.793 ;-27196;0
16:26:47.540 ;-25590;0
16:26:50.292 ;-25642;0
16:26:53.047 ;-24701;0
16:26:55.775 ;-23278;0
16:26:58.532 ;-26118;0
16:27:01.294 ;-25480;0
16:27:04.041 ;-26435;0
16:27:06.776 ;-24696;0
16:27:09.511 ;-27613;0
16:27:12.286 ;-25276;0
16:27:15.035 ;-24887;0
16:27:17.767 ;-26180;0
16:27:20.505 ;-24234;0
16:27:23.247 ;-25125;0
16:27:26.012 ;-26303;0
16:27:28.753 ;-26440;0
16:27:31.481 ;-26007;0
16:27:34.241 ;-29378;0
16:27:36.984 ;-29178;0
16:27:39.732 ;-29665;0
16:27:42.487 ;-27826;0
16:27:45.210 ;-27502;0
16:27:47.964 ;-28027;0
16:27:50.710 ;-27538;0
16:27:53.493 ;-29735;0
16:27:56.228 ;-27503;0
16:27:58.974 ;-25843;0
16:28:01.698 ;-27001;0
16:28:04.470 ;-27670;0
16:28:07.198 ;-27059;0
16:28:09.943 ;-26442;0
16:28:12.710 ;-25833;0
16:28:15.442 ;-26893;0
16:28:18.192 ;-28491;0
16:28:20.956 ;-30234;0
16:28:23.671 ;-31088;0
16:28:26.427 ;-28498;0
16:28:29.198 ;-27419;0
16:28:31.926 ;-26861;0
16:28:34.678 ;-30450;0
16:28:37.406 ;-30796;0
16:28:40.191 ;-30691;0
16:28:42.914 ;-28809;0
16:28:45.679 ;-28769;0
16:28:48.412 ;-30066;0
16:28:51.138 ;-30576;0
16:28:53.910 ;-33619;0
16:28:56.672 ;-29112;0
16:28:59.386 ;-29938;0
16:29:02.161 ;-29986;0
16:29:04.889 ;-29437;0
16:29:07.635 ;-28972;0
16:29:10.392 ;-30730;0
16:29:13.120 ;-29697;0
16:29:15.867 ;-28214;0
16:29:18.625 ;-29230;0
16:29:21.385 ;-30623;0
16:29:24.109 ;-31042;0
16:29:26.876 ;-28633;0
16:29:29.608 ;-30187;0
16:29:32.359 ;-29089;0
16:29:35.112 ;-32687;0
16:29:37.868 ;-32196;0
16:29:40.614 ;-34876;0
16:29:43.341 ;-32670;0
16:29:46.092 ;-30986;0
16:29:48.843 ;-30720;0
16:29:51.587 ;-30967;0
16:29:54.343 ;-28669;0
16:29:57.094 ;-29716;0
16:29:59.818 ;-28029;0
16:30:02.594 ;-28577;0
16:30:05.332 ;-28450;0
16:30:08.088 ;-29185;0
16:30:10.815 ;-28998;0
16:30:13.553 ;-30212;0
16:30:16.293 ;-30582;0
16:30:19.049 ;-31244;0
16:30:21.795 ;-33579;0
16:30:24.544 ;-31591;0
16:30:27.288 ;-32022;0
16:30:30.029 ;-31402;0
16:30:32.784 ;-30765;0
16:30:35.531 ;-31372;0
16:30:38.281 ;-31130;0
16:30:41.047 ;-33648;0
16:30:43.795 ;-32578;0
16:30:46.528 ;-32322;0
16:30:49.278 ;-33129;0
16:30:52.017 ;-33263;0
16:30:54.761 ;-29558;0
16:30:57.521 ;-28802;0
16:31:00.282 ;-30190;0
16:31:02.995 ;-30298;0
16:31:05.738 ;-30782;0
16:31:08.508 ;-30706;0
16:31:11.256 ;-31233;0
16:31:13.992 ;-31924;0
16:31:16.747 ;-31884;0
16:31:19.514 ;-31252;0
16:31:22.240 ;-31838;0
16:31:24.995 ;-30377;0
16:31:27.737 ;-30838;0
16:31:30.490 ;-29535;0
16:31:33.237 ;-30324;0
16:31:35.973 ;-32244;0
16:31:38.745 ;-32517;0
16:31:41.482 ;-32740;0
16:31:44.224 ;-32009;0
16:31:46.961 ;-33835;0
16:31:49.698 ;-32848;0
16:31:52.442 ;-31755;0
16:31:55.189 ;-29392;0
16:31:57.947 ;-29043;0
16:32:00.703 ;-29750;0
16:32:03.443 ;-30776;0
16:32:06.175 ;-29336;0
16:32:08.935 ;-29726;0
16:32:11.680 ;-29586;0
16:32:14.437 ;-29939;0
16:32:17.197 ;-31703;0
16:32:19.928 ;-30880;0
16:32:22.664 ;-30907;0
16:32:25.419 ;-29875;0
16:32:28.148 ;-29145;0
16:32:30.907 ;-30366;0
16:32:33.652 ;-32237;0
16:32:36.416 ;-31378;0
16:32:39.173 ;-32870;0
16:32:41.914 ;-33349;0
16:32:44.646 ;-32665;0
16:32:47.414 ;-32894;0
16:32:50.134 ;-32178;0
16:32:52.889 ;-31765;0
16:32:55.655 ;-28971;0
16:32:58.392 ;-29786;0
16:33:01.142 ;-30334;0
16:33:03.867 ;-29794;0
16:33:06.611 ;-28765;0
16:33:09.358 ;-29038;0
16:33:12.132 ;-29684;0
16:33:14.849 ;-28532;0
16:33:17.595 ;-29899;0
16:33:20.370 ;-29072;0
16:33:23.122 ;-28535;0
16:33:25.848 ;-27495;0
16:33:28.598 ;-28936;0
16:33:31.342 ;-29332;0
16:33:34.101 ;-31040;0
16:33:36.858 ;-31895;0
16:33:39.593 ;-32518;0
16:33:42.318 ;-31656;0
16:33:45.092 ;-31989;0
16:33:47.846 ;-32354;0
16:33:50.562 ;-31476;0
16:33:53.317 ;-32906;0
16:33:56.081 ;-30560;0
16:33:58.830 ;-28575;0
16:34:01.554 ;-29753;0
16:34:04.300 ;-30204;0
16:34:07.051 ;-29999;0
16:34:09.795 ;-31549;0
16:34:12.550 ;-30679;0
16:34:15.312 ;-30145;0
16:34:18.055 ;-32395;0
16:34:20.804 ;-30438;0
16:34:23.538 ;-32765;0
16:34:26.299 ;-28862;0
16:34:29.019 ;-29451;0
16:34:31.768 ;-28915;0
16:34:34.532 ;-31406;0
16:34:37.284 ;-32302;0
16:34:40.013 ;-33331;0
16:34:42.788 ;-32073;0
16:34:45.516 ;-32551;0
16:34:48.277 ;-32125;0
16:34:51.004 ;-33131;0
16:34:53.745 ;-35598;0
16:34:56.502 ;-29681;0
16:34:59.245 ;-31019;0
16:35:02.012 ;-30715;0
16:35:04.738 ;-31159;0
16:35:07.501 ;-30988;0
16:35:10.247 ;-30762;0
16:35:12.976 ;-31984;0
16:35:15.723 ;-32046;0
16:35:18.486 ;-31215;0
16:35:21.248 ;-31151;0
16:35:23.995 ;-34202;0
16:35:26.730 ;-32930;0
16:35:29.452 ;-31455;0
16:35:32.217 ;-31822;0
16:35:34.966 ;-33895;0
16:35:37.716 ;-33268;0
16:35:40.465 ;-33166;0
16:35:43.208 ;-33939;0
16:35:45.947 ;-32917;0
16:35:48.702 ;-33021;0
16:35:51.458 ;-33139;0
16:35:54.192 ;-32626;0
16:35:56.925 ;-32945;0
16:35:59.679 ;-32640;0
16:36:02.446 ;-31880;0
16:36:05.190 ;-32536;0
16:36:07.923 ;-32607;0
16:36:10.665 ;-33947;0
16:36:13.417 ;-34305;0
16:36:16.152 ;-32469;0
16:36:18.908 ;-31941;0
16:36:21.648 ;-31509;0
16:36:24.417 ;-32904;0
16:36:27.170 ;-32107;0
16:36:29.887 ;-32545;0
16:36:32.654 ;-34441;0
16:36:35.376 ;-35745;0
16:36:38.140 ;-35738;0
16:36:40.902 ;-33209;0
16:36:43.647 ;-33897;0
16:36:46.385 ;-33208;0
16:36:49.134 ;-31702;0
16:36:51.891 ;-22338;0
16:36:54.607 ;-25947;0
16:36:57.362 ;-26916;0
16:37:00.111 ;-28532;0
16:37:02.847 ;-28395;0
16:37:05.603 ;-29028;0
16:37:08.346 ;-28623;0
16:37:11.099 ;-29532;0
16:37:13.848 ;-33757;0
16:37:16.584 ;-34063;0
16:37:19.345 ;-32816;0
16:37:22.108 ;-32762;0
16:37:24.845 ;-33074;0
16:37:27.591 ;-32510;0
16:37:30.335 ;-33270;0
16:37:33.093 ;-32709;0
16:37:35.813 ;-28066;0
16:37:38.564 ;-25701;0
16:37:41.332 ;-29656;0
16:37:44.057 ;-34320;0
16:37:46.829 ;-31397;0
16:37:49.574 ;-17083;0
16:37:52.290 ;-11689;0
16:37:55.051 ;-10610;0
16:37:57.802 ;-23511;0
16:38:00.549 ;-19610;0
16:38:03.289 ;-28972;0
16:38:06.055 ;-44575;0
16:38:08.792 ;-43253;0
16:38:11.525 ;-32647;0
16:38:14.268 ;-32414;0
16:38:17.026 ;-33294;0
16:38:19.759 ;-33400;0
16:38:22.527 ;-34368;0
16:38:25.258 ;-33910;0
16:38:28.007 ;-35727;0
16:38:30.774 ;-35242;0
16:38:33.505 ;-32854;0
16:38:36.258 ;-34472;0
16:38:39.029 ;-38594;0
16:38:41.757 ;-39356;0
16:38:44.514 ;-38013;0
16:38:47.232 ;-40388;0
16:38:49.979 ;-38475;0
16:38:52.740 ;-38765;0
16:38:55.481 ;-37069;0
16:38:58.237 ;-34536;0
16:39:00.973 ;-35083;0
16:39:03.722 ;-36214;0
16:39:06.478 ;-33771;0
16:39:09.211 ;-33875;0
16:39:11.990 ;-33867;0
16:39:14.732 ;-31730;0
16:39:17.474 ;-33251;0
16:39:20.201 ;-30378;0
16:39:22.943 ;-32487;0
16:39:25.690 ;-32413;0
16:39:28.453 ;-33275;0
16:39:31.216 ;-33624;0
16:39:33.954 ;-32858;0
16:39:36.708 ;-31774;0
16:39:39.457 ;-33197;0
16:39:42.178 ;-34972;0
16:39:44.938 ;-35259;0
16:39:47.669 ;-32913;0
16:39:50.442 ;-32808;0
16:39:53.164 ;-33886;0
16:39:55.931 ;-34333;0
16:39:58.651 ;-34713;0
16:40:01.424 ;-34642;0
16:40:04.154 ;-32062;0
16:40:06.913 ;-31181;0
16:40:09.642 ;-33102;0
16:40:12.391 ;-31996;0
16:40:15.153 ;-34611;0
16:40:17.885 ;-34935;0
16:40:20.651 ;-35321;0
16:40:23.374 ;-34201;0
16:40:26.126 ;-33441;0
16:40:28.889 ;-32736;0
16:40:31.624 ;-33807;0
16:40:34.374 ;-34081;0
16:40:37.124 ;-33491;0
16:40:39.873 ;-35026;0
16:40:42.639 ;-35297;0
16:40:45.356 ;-34928;0
16:40:48.113 ;-34930;0
16:40:50.868 ;-35041;0
16:40:53.616 ;-36272;0
16:40:56.357 ;-36852;0
16:40:59.104 ;-33044;0
16:41:01.855 ;-33690;0
16:41:04.608 ;-32625;0
16:41:07.338 ;-34013;0
16:41:10.107 ;-34042;0
16:41:12.841 ;-35349;0
16:41:15.579 ;-35575;0
16:41:18.356 ;-34196;0
16:41:21.061 ;-34288;0
16:41:23.848 ;-34751;0
16:41:26.556 ;-34248;0
16:41:29.308 ;-31497;0
16:41:32.058 ;-32297;0
16:41:34.824 ;-32906;0
16:41:37.547 ;-33263;0
16:41:40.309 ;-35453;0
16:41:43.063 ;-35578;0
16:41:45.800 ;-35519;0
16:41:48.569 ;-35148;0
16:41:51.303 ;-34760;0
16:41:54.042 ;-36639;0
16:41:56.791 ;-35455;0
16:41:59.559 ;-33104;0
16:42:02.302 ;-34455;0
16:42:05.025 ;-32958;0
16:42:07.788 ;-32273;0
16:42:10.521 ;-33301;0
16:42:13.292 ;-32350;0
16:42:16.019 ;-32252;0
16:42:18.776 ;-30559;0
16:42:21.531 ;-32948;0
16:42:24.266 ;-35645;0
16:42:27.008 ;-38217;0
16:42:29.764 ;-34811;0
16:42:32.509 ;-34865;0
16:42:35.254 ;-34793;0
16:42:37.997 ;-34246;0
16:42:40.750 ;-40822;0
16:42:43.485 ;-36162;0
16:42:46.255 ;-36897;0
16:42:48.972 ;-33744;0
16:42:51.732 ;-34806;0
16:42:54.493 ;-35506;0
16:42:57.217 ;-35780;0
16:42:59.968 ;-36256;0
16:43:02.734 ;-32614;0
16:43:05.469 ;-35068;0
16:43:08.206 ;-35681;0
16:43:10.948 ;-34288;0
16:43:13.712 ;-35954;0
16:43:16.442 ;-34524;0
16:43:19.204 ;-36020;0
16:43:21.943 ;-34612;0
16:43:24.710 ;-34315;0
16:43:27.448 ;-37250;0
16:43:30.194 ;-34266;0
16:43:32.942 ;-33975;0
16:43:35.709 ;-35082;0
16:43:38.449 ;-34989;0
16:43:41.201 ;-34386;0
16:43:43.940 ;-35669;0
16:43:46.665 ;-33914;0
16:43:49.431 ;-35675;0
16:43:52.159 ;-33964;0
16:43:54.904 ;-38319;0
16:43:57.663 ;-34421;0
16:44:00.405 ;-34509;0
16:44:03.153 ;-34713;0
16:44:05.917 ;-35531;0
16:44:08.672 ;-35903;0
16:44:11.395 ;-37547;0
16:44:14.134 ;-35923;0
16:44:16.900 ;-35371;0
16:44:19.621 ;-34882;0
16:44:22.381 ;-35437;0
16:44:25.119 ;-34719;0
16:44:27.867 ;-40262;0
16:44:30.637 ;-35257;0
16:44:33.377 ;-33889;0
16:44:36.129 ;-35276;0
16:44:38.860 ;-36929;0
16:44:41.618 ;-37746;0
16:44:44.361 ;-38640;0
16:44:47.109 ;-39816;0
16:44:49.863 ;-38500;0
16:44:52.610 ;-38166;0
16:44:55.353 ;-38387;0
16:44:58.101 ;-35513;0
16:45:00.864 ;-36300;0
16:45:03.592 ;-35689;0
16:45:06.336 ;-35603;0
16:45:09.095 ;-35251;0
16:45:11.821 ;-35610;0
16:45:14.602 ;-33678;0
16:45:17.348 ;-34609;0
16:45:20.078 ;-36635;0
16:45:22.811 ;-32330;0
16:45:25.564 ;-39261;0
16:45:28.311 ;-37978;0
16:45:31.062 ;-36901;0
16:45:33.798 ;-39057;0
16:45:36.562 ;-39820;0
16:45:39.314 ;-37237;0
16:45:42.040 ;-38833;0
16:45:44.786 ;-39162;0
16:45:47.552 ;-39478;0
16:45:50.283 ;-40889;0
16:45:53.052 ;-41571;0
16:45:55.801 ;-39772;0
16:45:58.527 ;-39229;0
16:46:01.268 ;-39562;0
16:46:04.031 ;-39082;0
16:46:06.780 ;-38713;0
16:46:09.521 ;-38009;0
16:46:12.269 ;-39094;0
16:46:15.011 ;-38212;0
16:46:17.777 ;-40855;0
16:46:20.517 ;-37675;0
16:46:23.251 ;-38850;0
16:46:26.028 ;-38828;0
16:46:28.768 ;-38920;0
16:46:31.491 ;-37878;0
16:46:34.235 ;-40043;0
16:46:37.001 ;-40491;0
16:46:39.753 ;-40579;0
16:46:42.481 ;-40212;0
16:46:45.254 ;-40791;0
16:46:47.997 ;-39947;0
16:46:50.747 ;-39962;0
16:46:53.479 ;-40111;0
16:46:56.226 ;-37138;0
16:46:58.970 ;-38169;0
16:47:01.720 ;-37233;0
16:47:04.472 ;-37601;0
16:47:07.206 ;-36328;0
16:47:09.973 ;-38752;0
16:47:12.711 ;-38649;0
16:47:15.468 ;-35696;0
16:47:18.207 ;-37281;0
16:47:20.945 ;-36795;0
16:47:23.681 ;-38516;0
16:47:26.462 ;-38922;0
16:47:29.178 ;-38240;0
16:47:31.952 ;-37763;0
16:47:34.697 ;-37645;0
16:47:37.427 ;-40893;0
16:47:40.175 ;-39236;0
16:47:42.937 ;-41350;0
16:47:45.690 ;-39970;0
16:47:48.409 ;-38510;0
16:47:51.183 ;-40624;0
16:47:53.927 ;-43990;0
16:47:56.674 ;-37752;0
16:47:59.394 ;-36472;0
16:48:02.144 ;-38665;0
16:48:04.913 ;-39631;0
16:48:07.650 ;-38251;0
16:48:10.381 ;-39281;0
16:48:13.140 ;-38347;0
16:48:15.896 ;-36522;0
16:48:18.661 ;-38937;0
16:48:21.400 ;-40223;0
16:48:24.126 ;-40822;0
16:48:26.882 ;-39608;0
16:48:29.622 ;-38964;0
16:48:32.395 ;-40426;0
16:48:35.112 ;-40296;0
16:48:37.881 ;-42501;0
16:48:40.628 ;-42537;0
16:48:43.348 ;-42543;0
16:48:46.123 ;-42243;0
16:48:48.848 ;-40938;0
16:48:51.597 ;-41529;0
16:48:54.355 ;-42185;0
16:48:57.120 ;-41732;0
16:48:59.838 ;-40167;0
16:49:02.599 ;-40790;0
16:49:05.344 ;-41159;0
16:49:08.086 ;-39343;0
16:49:10.858 ;-39580;0
16:49:13.585 ;-40596;0
16:49:16.331 ;-37861;0
16:49:19.093 ;-39621;0
16:49:21.814 ;-40651;0
16:49:24.598 ;-40631;0
16:49:27.337 ;-41041;0
16:49:30.066 ;-38712;0
16:49:32.831 ;-38661;0
16:49:35.565 ;-40864;0
16:49:38.312 ;-43532;0
16:49:41.073 ;-42566;0
16:49:43.796 ;-41882;0
16:49:46.543 ;-44380;0
16:49:49.311 ;-43431;0
16:49:52.039 ;-44616;0
16:49:54.780 ;-44760;0
16:49:57.534 ;-44082;0
16:50:00.293 ;-41369;0
16:50:03.039 ;-42777;0
16:50:05.783 ;-42401;0
16:50:08.542 ;-42591;0
16:50:11.285 ;-42291;0
16:50:14.014 ;-41062;0
16:50:16.773 ;-39900;0
16:50:19.506 ;-41193;0
16:50:22.252 ;-41736;0
16:50:25.033 ;-42340;0
16:50:27.751 ;-43874;0
16:50:30.520 ;-43390;0
16:50:33.239 ;-43032;0
16:50:35.989 ;-43694;0
16:50:38.747 ;-45499;0
16:50:41.500 ;-43887;0
16:50:44.258 ;-46382;0
16:50:46.980 ;-44535;0
16:50:49.738 ;-44093;0
16:50:52.474 ;-42466;0
16:50:55.240 ;-41708;0
16:50:58.003 ;-43208;0
16:51:00.731 ;-42776;0
16:51:03.483 ;-44470;0
16:51:06.229 ;-44067;0
16:51:08.964 ;-41857;0
16:51:11.730 ;-43038;0
16:51:14.470 ;-42936;0
16:51:17.218 ;-43102;0
16:51:19.945 ;-43303;0
16:51:22.701 ;-42779;0
16:51:25.467 ;-42120;0
16:51:28.214 ;-42213;0
16:51:30.966 ;-40752;0
16:51:33.698 ;-46487;0
16:51:36.450 ;-46544;0
16:51:39.204 ;-47058;0
16:51:41.920 ;-45519;0
16:51:44.697 ;-46894;0
16:51:47.429 ;-47112;0
16:51:50.174 ;-47317;0
16:51:52.936 ;-45958;0
16:51:55.682 ;-44814;0
16:51:58.408 ;-42652;0
16:52:01.168 ;-41163;0
16:52:03.931 ;-42814;0
16:52:06.684 ;-44288;0
16:52:09.410 ;-44602;0
16:52:12.155 ;-43733;0
16:52:14.912 ;-44394;0
16:52:17.672 ;-43886;0
16:52:20.403 ;-42870;0
16:52:23.144 ;-41770;0
16:52:25.876 ;-39885;0
16:52:28.636 ;-41345;0
16:52:31.386 ;-41574;0
16:52:34.125 ;-45293;0
16:52:36.876 ;-45811;0
16:52:39.618 ;-44713;0
16:52:42.380 ;-45260;0
16:52:45.114 ;-44015;0
16:52:47.865 ;-42949;0
16:52:50.617 ;-42871;0
16:52:53.378 ;-47152;0
16:52:56.109 ;-41507;0
16:52:58.877 ;-39254;0
16:53:01.598 ;-39857;0
16:53:04.364 ;-39378;0
16:53:07.092 ;-49063;0
16:53:09.872 ;-39258;0
16:53:12.612 ;-40979;0
16:53:15.354 ;-40200;0
16:53:18.108 ;-40965;0
16:53:20.841 ;-40698;0
16:53:23.577 ;-41932;0
16:53:26.354 ;-39145;0
16:53:29.069 ;-41535;0
16:53:31.838 ;-41455;0
16:53:34.569 ;-45500;0
16:53:37.323 ;-45077;0
16:53:40.056 ;-44175;0
16:53:42.835 ;-43187;0
16:53:45.570 ;-43482;0
16:53:48.311 ;-43216;0
16:53:51.051 ;-42527;0
16:53:53.828 ;-41075;0
16:53:56.555 ;-41427;0
16:53:59.305 ;-41493;0
16:54:02.035 ;-40154;0
16:54:04.793 ;-37720;0
16:54:07.540 ;-37338;0
16:54:10.299 ;-38825;0
16:54:13.027 ;-38530;0
16:54:15.776 ;-40029;0
16:54:18.543 ;-38097;0
16:54:21.293 ;-42645;0
16:54:24.032 ;-39657;0
16:54:26.782 ;-39853;0
16:54:29.543 ;-36775;0
16:54:32.278 ;-38997;0
16:54:35.025 ;-42424;0
16:54:37.770 ;-40995;0
16:54:40.517 ;-40834;0
16:54:43.257 ;-39813;0
16:54:46.019 ;-39602;0
16:54:48.771 ;-41883;0
16:54:51.510 ;-42978;0
16:54:54.259 ;-41718;0
16:54:57.014 ;-41651;0
16:54:59.749 ;-43782;0
16:55:02.509 ;-43613;0
16:55:05.258 ;-42215;0
16:55:07.987 ;-41825;0
16:55:10.764 ;-41761;0
16:55:13.490 ;-40720;0
16:55:16.244 ;-39907;0
16:55:18.984 ;-40678;0
16:55:21.751 ;-41199;0
16:55:24.465 ;-42311;0
16:55:27.227 ;-43087;0
16:55:29.986 ;-40499;0
16:55:32.746 ;-42433;0
16:55:35.475 ;-41930;0
16:55:38.202 ;-45573;0
16:55:40.962 ;-43720;0
16:55:43.696 ;-45701;0
16:55:46.470 ;-44312;0
16:55:49.220 ;-44184;0
16:55:51.951 ;-44183;0
16:55:54.718 ;-44179;0
16:55:57.456 ;-39392;0
16:56:00.197 ;-40623;0
16:56:02.950 ;-40049;0
16:56:05.675 ;-40023;0
16:56:08.432 ;-39917;0
16:56:11.196 ;-40696;0
